Unnamed: 0,HOOD_ID,AREA_NAME,Year,Total_Crimes,Data_Type
0.0,1,West Humber-Clairville,2014,1248.0,Historical
1.0,1,West Humber-Clairville,2015,1114.0,Historical
2.0,1,West Humber-Clairville,2016,1131.0,Historical
3.0,1,West Humber-Clairville,2017,1172.0,Historical
4.0,1,West Humber-Clairville,2018,1545.0,Historical
5.0,1,West Humber-Clairville,2019,1391.0,Historical
6.0,1,West Humber-Clairville,2020,1282.0,Historical
7.0,1,West Humber-Clairville,2021,1341.0,Historical
8.0,1,West Humber-Clairville,2022,1788.0,Historical
9.0,1,West Humber-Clairville,2023,1863.0,Historical
10.0,1,West Humber-Clairville,2024,1569.0,Historical
11.0,2,Mount Olive-Silverstone-Jamestown,2014,533.0,Historical
12.0,2,Mount Olive-Silverstone-Jamestown,2015,521.0,Historical
13.0,2,Mount Olive-Silverstone-Jamestown,2016,582.0,Historical
14.0,2,Mount Olive-Silverstone-Jamestown,2017,519.0,Historical
15.0,2,Mount Olive-Silverstone-Jamestown,2018,527.0,Historical
16.0,2,Mount Olive-Silverstone-Jamestown,2019,598.0,Historical
17.0,2,Mount Olive-Silverstone-Jamestown,2020,477.0,Historical
18.0,2,Mount Olive-Silverstone-Jamestown,2021,456.0,Historical
19.0,2,Mount Olive-Silverstone-Jamestown,2022,578.0,Historical
20.0,2,Mount Olive-Silverstone-Jamestown,2023,686.0,Historical
21.0,2,Mount Olive-Silverstone-Jamestown,2024,619.0,Historical
22.0,3,Thistletown-Beaumond Heights,2014,145.0,Historical
23.0,3,Thistletown-Beaumond Heights,2015,186.0,Historical
24.0,3,Thistletown-Beaumond Heights,2016,145.0,Historical
25.0,3,Thistletown-Beaumond Heights,2017,146.0,Historical
26.0,3,Thistletown-Beaumond Heights,2018,164.0,Historical
27.0,3,Thistletown-Beaumond Heights,2019,196.0,Historical
28.0,3,Thistletown-Beaumond Heights,2020,180.0,Historical
29.0,3,Thistletown-Beaumond Heights,2021,163.0,Historical
30.0,3,Thistletown-Beaumond Heights,2022,169.0,Historical
31.0,3,Thistletown-Beaumond Heights,2023,223.0,Historical
32.0,3,Thistletown-Beaumond Heights,2024,192.0,Historical
33.0,4,Rexdale-Kipling,2014,154.0,Historical
34.0,4,Rexdale-Kipling,2015,124.0,Historical
35.0,4,Rexdale-Kipling,2016,145.0,Historical
36.0,4,Rexdale-Kipling,2017,182.0,Historical
37.0,4,Rexdale-Kipling,2018,220.0,Historical
38.0,4,Rexdale-Kipling,2019,204.0,Historical
39.0,4,Rexdale-Kipling,2020,170.0,Historical
40.0,4,Rexdale-Kipling,2021,189.0,Historical
41.0,4,Rexdale-Kipling,2022,216.0,Historical
42.0,4,Rexdale-Kipling,2023,245.0,Historical
43.0,4,Rexdale-Kipling,2024,222.0,Historical
44.0,5,Elms-Old Rexdale,2014,109.0,Historical
45.0,5,Elms-Old Rexdale,2015,130.0,Historical
46.0,5,Elms-Old Rexdale,2016,146.0,Historical
47.0,5,Elms-Old Rexdale,2017,141.0,Historical
48.0,5,Elms-Old Rexdale,2018,134.0,Historical
49.0,5,Elms-Old Rexdale,2019,164.0,Historical
50.0,5,Elms-Old Rexdale,2020,150.0,Historical
51.0,5,Elms-Old Rexdale,2021,165.0,Historical
52.0,5,Elms-Old Rexdale,2022,188.0,Historical
53.0,5,Elms-Old Rexdale,2023,183.0,Historical
54.0,5,Elms-Old Rexdale,2024,225.0,Historical
55.0,6,Kingsview Village-The Westway,2014,325.0,Historical
56.0,6,Kingsview Village-The Westway,2015,309.0,Historical
57.0,6,Kingsview Village-The Westway,2016,312.0,Historical
58.0,6,Kingsview Village-The Westway,2017,268.0,Historical
59.0,6,Kingsview Village-The Westway,2018,279.0,Historical
60.0,6,Kingsview Village-The Westway,2019,230.0,Historical
61.0,6,Kingsview Village-The Westway,2020,262.0,Historical
62.0,6,Kingsview Village-The Westway,2021,322.0,Historical
63.0,6,Kingsview Village-The Westway,2022,359.0,Historical
64.0,6,Kingsview Village-The Westway,2023,442.0,Historical
65.0,6,Kingsview Village-The Westway,2024,354.0,Historical
66.0,7,Willowridge-Martingrove-Richview,2014,323.0,Historical
67.0,7,Willowridge-Martingrove-Richview,2015,235.0,Historical
68.0,7,Willowridge-Martingrove-Richview,2016,310.0,Historical
69.0,7,Willowridge-Martingrove-Richview,2017,259.0,Historical
70.0,7,Willowridge-Martingrove-Richview,2018,292.0,Historical
71.0,7,Willowridge-Martingrove-Richview,2019,266.0,Historical
72.0,7,Willowridge-Martingrove-Richview,2020,260.0,Historical
73.0,7,Willowridge-Martingrove-Richview,2021,212.0,Historical
74.0,7,Willowridge-Martingrove-Richview,2022,327.0,Historical
75.0,7,Willowridge-Martingrove-Richview,2023,347.0,Historical
76.0,7,Willowridge-Martingrove-Richview,2024,321.0,Historical
77.0,8,Humber Heights-Westmount,2014,158.0,Historical
78.0,8,Humber Heights-Westmount,2015,131.0,Historical
79.0,8,Humber Heights-Westmount,2016,123.0,Historical
80.0,8,Humber Heights-Westmount,2017,133.0,Historical
81.0,8,Humber Heights-Westmount,2018,134.0,Historical
82.0,8,Humber Heights-Westmount,2019,111.0,Historical
83.0,8,Humber Heights-Westmount,2020,95.0,Historical
84.0,8,Humber Heights-Westmount,2021,118.0,Historical
85.0,8,Humber Heights-Westmount,2022,105.0,Historical
86.0,8,Humber Heights-Westmount,2023,122.0,Historical
87.0,8,Humber Heights-Westmount,2024,148.0,Historical
88.0,9,Edenbridge-Humber Valley,2014,191.0,Historical
89.0,9,Edenbridge-Humber Valley,2015,190.0,Historical
90.0,9,Edenbridge-Humber Valley,2016,164.0,Historical
91.0,9,Edenbridge-Humber Valley,2017,144.0,Historical
92.0,9,Edenbridge-Humber Valley,2018,123.0,Historical
93.0,9,Edenbridge-Humber Valley,2019,159.0,Historical
94.0,9,Edenbridge-Humber Valley,2020,137.0,Historical
95.0,9,Edenbridge-Humber Valley,2021,116.0,Historical
96.0,9,Edenbridge-Humber Valley,2022,196.0,Historical
97.0,9,Edenbridge-Humber Valley,2023,276.0,Historical
98.0,9,Edenbridge-Humber Valley,2024,212.0,Historical
99.0,10,Princess-Rosethorn,2014,194.0,Historical
100.0,10,Princess-Rosethorn,2015,148.0,Historical
101.0,10,Princess-Rosethorn,2016,173.0,Historical
102.0,10,Princess-Rosethorn,2017,111.0,Historical
103.0,10,Princess-Rosethorn,2018,118.0,Historical
104.0,10,Princess-Rosethorn,2019,148.0,Historical
105.0,10,Princess-Rosethorn,2020,104.0,Historical
106.0,10,Princess-Rosethorn,2021,102.0,Historical
107.0,10,Princess-Rosethorn,2022,136.0,Historical
108.0,10,Princess-Rosethorn,2023,247.0,Historical
109.0,10,Princess-Rosethorn,2024,165.0,Historical
110.0,11,Eringate-Centennial-West Deane,2014,221.0,Historical
111.0,11,Eringate-Centennial-West Deane,2015,188.0,Historical
112.0,11,Eringate-Centennial-West Deane,2016,185.0,Historical
113.0,11,Eringate-Centennial-West Deane,2017,159.0,Historical
114.0,11,Eringate-Centennial-West Deane,2018,158.0,Historical
115.0,11,Eringate-Centennial-West Deane,2019,165.0,Historical
116.0,11,Eringate-Centennial-West Deane,2020,174.0,Historical
117.0,11,Eringate-Centennial-West Deane,2021,160.0,Historical
118.0,11,Eringate-Centennial-West Deane,2022,245.0,Historical
119.0,11,Eringate-Centennial-West Deane,2023,304.0,Historical
120.0,11,Eringate-Centennial-West Deane,2024,287.0,Historical
121.0,12,Markland Wood,2014,185.0,Historical
122.0,12,Markland Wood,2015,97.0,Historical
123.0,12,Markland Wood,2016,115.0,Historical
124.0,12,Markland Wood,2017,90.0,Historical
125.0,12,Markland Wood,2018,102.0,Historical
126.0,12,Markland Wood,2019,93.0,Historical
127.0,12,Markland Wood,2020,124.0,Historical
128.0,12,Markland Wood,2021,88.0,Historical
129.0,12,Markland Wood,2022,134.0,Historical
130.0,12,Markland Wood,2023,135.0,Historical
131.0,12,Markland Wood,2024,147.0,Historical
132.0,13,Etobicoke West Mall,2014,128.0,Historical
133.0,13,Etobicoke West Mall,2015,134.0,Historical
134.0,13,Etobicoke West Mall,2016,101.0,Historical
135.0,13,Etobicoke West Mall,2017,96.0,Historical
136.0,13,Etobicoke West Mall,2018,105.0,Historical
137.0,13,Etobicoke West Mall,2019,113.0,Historical
138.0,13,Etobicoke West Mall,2020,140.0,Historical
139.0,13,Etobicoke West Mall,2021,103.0,Historical
140.0,13,Etobicoke West Mall,2022,170.0,Historical
141.0,13,Etobicoke West Mall,2023,202.0,Historical
142.0,13,Etobicoke West Mall,2024,154.0,Historical
143.0,15,Kingsway South,2014,124.0,Historical
144.0,15,Kingsway South,2015,148.0,Historical
145.0,15,Kingsway South,2016,114.0,Historical
146.0,15,Kingsway South,2017,137.0,Historical
147.0,15,Kingsway South,2018,118.0,Historical
148.0,15,Kingsway South,2019,134.0,Historical
149.0,15,Kingsway South,2020,82.0,Historical
150.0,15,Kingsway South,2021,117.0,Historical
151.0,15,Kingsway South,2022,142.0,Historical
152.0,15,Kingsway South,2023,244.0,Historical
153.0,15,Kingsway South,2024,157.0,Historical
154.0,16,Stonegate-Queensway,2014,327.0,Historical
155.0,16,Stonegate-Queensway,2015,248.0,Historical
156.0,16,Stonegate-Queensway,2016,219.0,Historical
157.0,16,Stonegate-Queensway,2017,277.0,Historical
158.0,16,Stonegate-Queensway,2018,282.0,Historical
159.0,16,Stonegate-Queensway,2019,295.0,Historical
160.0,16,Stonegate-Queensway,2020,324.0,Historical
161.0,16,Stonegate-Queensway,2021,267.0,Historical
162.0,16,Stonegate-Queensway,2022,419.0,Historical
163.0,16,Stonegate-Queensway,2023,496.0,Historical
164.0,16,Stonegate-Queensway,2024,400.0,Historical
165.0,18,New Toronto,2014,168.0,Historical
166.0,18,New Toronto,2015,235.0,Historical
167.0,18,New Toronto,2016,214.0,Historical
168.0,18,New Toronto,2017,199.0,Historical
169.0,18,New Toronto,2018,233.0,Historical
170.0,18,New Toronto,2019,227.0,Historical
171.0,18,New Toronto,2020,227.0,Historical
172.0,18,New Toronto,2021,204.0,Historical
173.0,18,New Toronto,2022,322.0,Historical
174.0,18,New Toronto,2023,311.0,Historical
175.0,18,New Toronto,2024,280.0,Historical
176.0,19,Long Branch,2014,168.0,Historical
177.0,19,Long Branch,2015,195.0,Historical
178.0,19,Long Branch,2016,136.0,Historical
179.0,19,Long Branch,2017,182.0,Historical
180.0,19,Long Branch,2018,171.0,Historical
181.0,19,Long Branch,2019,185.0,Historical
182.0,19,Long Branch,2020,196.0,Historical
183.0,19,Long Branch,2021,209.0,Historical
184.0,19,Long Branch,2022,229.0,Historical
185.0,19,Long Branch,2023,203.0,Historical
186.0,19,Long Branch,2024,174.0,Historical
187.0,20,Alderwood,2014,130.0,Historical
188.0,20,Alderwood,2015,149.0,Historical
189.0,20,Alderwood,2016,150.0,Historical
190.0,20,Alderwood,2017,94.0,Historical
191.0,20,Alderwood,2018,121.0,Historical
192.0,20,Alderwood,2019,149.0,Historical
193.0,20,Alderwood,2020,180.0,Historical
194.0,20,Alderwood,2021,128.0,Historical
195.0,20,Alderwood,2022,216.0,Historical
196.0,20,Alderwood,2023,148.0,Historical
197.0,20,Alderwood,2024,170.0,Historical
198.0,21,Humber Summit,2014,335.0,Historical
199.0,21,Humber Summit,2015,302.0,Historical
200.0,21,Humber Summit,2016,367.0,Historical
201.0,21,Humber Summit,2017,391.0,Historical
202.0,21,Humber Summit,2018,433.0,Historical
203.0,21,Humber Summit,2019,468.0,Historical
204.0,21,Humber Summit,2020,385.0,Historical
205.0,21,Humber Summit,2021,428.0,Historical
206.0,21,Humber Summit,2022,522.0,Historical
207.0,21,Humber Summit,2023,553.0,Historical
208.0,21,Humber Summit,2024,408.0,Historical
209.0,22,Humbermede,2014,246.0,Historical
210.0,22,Humbermede,2015,267.0,Historical
211.0,22,Humbermede,2016,238.0,Historical
212.0,22,Humbermede,2017,302.0,Historical
213.0,22,Humbermede,2018,288.0,Historical
214.0,22,Humbermede,2019,356.0,Historical
215.0,22,Humbermede,2020,286.0,Historical
216.0,22,Humbermede,2021,285.0,Historical
217.0,22,Humbermede,2022,342.0,Historical
218.0,22,Humbermede,2023,414.0,Historical
219.0,22,Humbermede,2024,398.0,Historical
220.0,23,Pelmo Park-Humberlea,2014,173.0,Historical
221.0,23,Pelmo Park-Humberlea,2015,158.0,Historical
222.0,23,Pelmo Park-Humberlea,2016,168.0,Historical
223.0,23,Pelmo Park-Humberlea,2017,195.0,Historical
224.0,23,Pelmo Park-Humberlea,2018,244.0,Historical
225.0,23,Pelmo Park-Humberlea,2019,225.0,Historical
226.0,23,Pelmo Park-Humberlea,2020,204.0,Historical
227.0,23,Pelmo Park-Humberlea,2021,197.0,Historical
228.0,23,Pelmo Park-Humberlea,2022,273.0,Historical
229.0,23,Pelmo Park-Humberlea,2023,281.0,Historical
230.0,23,Pelmo Park-Humberlea,2024,259.0,Historical
231.0,24,Black Creek,2014,411.0,Historical
232.0,24,Black Creek,2015,394.0,Historical
233.0,24,Black Creek,2016,483.0,Historical
234.0,24,Black Creek,2017,438.0,Historical
235.0,24,Black Creek,2018,412.0,Historical
236.0,24,Black Creek,2019,467.0,Historical
237.0,24,Black Creek,2020,531.0,Historical
238.0,24,Black Creek,2021,416.0,Historical
239.0,24,Black Creek,2022,436.0,Historical
240.0,24,Black Creek,2023,450.0,Historical
241.0,24,Black Creek,2024,469.0,Historical
242.0,25,Glenfield-Jane Heights,2014,511.0,Historical
243.0,25,Glenfield-Jane Heights,2015,523.0,Historical
244.0,25,Glenfield-Jane Heights,2016,592.0,Historical
245.0,25,Glenfield-Jane Heights,2017,516.0,Historical
246.0,25,Glenfield-Jane Heights,2018,569.0,Historical
247.0,25,Glenfield-Jane Heights,2019,630.0,Historical
248.0,25,Glenfield-Jane Heights,2020,697.0,Historical
249.0,25,Glenfield-Jane Heights,2021,612.0,Historical
250.0,25,Glenfield-Jane Heights,2022,598.0,Historical
251.0,25,Glenfield-Jane Heights,2023,618.0,Historical
252.0,25,Glenfield-Jane Heights,2024,632.0,Historical
253.0,27,York University Heights,2014,742.0,Historical
254.0,27,York University Heights,2015,819.0,Historical
255.0,27,York University Heights,2016,851.0,Historical
256.0,27,York University Heights,2017,867.0,Historical
257.0,27,York University Heights,2018,915.0,Historical
258.0,27,York University Heights,2019,940.0,Historical
259.0,27,York University Heights,2020,1046.0,Historical
260.0,27,York University Heights,2021,930.0,Historical
261.0,27,York University Heights,2022,1085.0,Historical
262.0,27,York University Heights,2023,1232.0,Historical
263.0,27,York University Heights,2024,1099.0,Historical
264.0,28,Rustic,2014,130.0,Historical
265.0,28,Rustic,2015,152.0,Historical
266.0,28,Rustic,2016,146.0,Historical
267.0,28,Rustic,2017,120.0,Historical
268.0,28,Rustic,2018,163.0,Historical
269.0,28,Rustic,2019,167.0,Historical
270.0,28,Rustic,2020,161.0,Historical
271.0,28,Rustic,2021,128.0,Historical
272.0,28,Rustic,2022,165.0,Historical
273.0,28,Rustic,2023,165.0,Historical
274.0,28,Rustic,2024,203.0,Historical
275.0,29,Maple Leaf,2014,65.0,Historical
276.0,29,Maple Leaf,2015,90.0,Historical
277.0,29,Maple Leaf,2016,98.0,Historical
278.0,29,Maple Leaf,2017,51.0,Historical
279.0,29,Maple Leaf,2018,99.0,Historical
280.0,29,Maple Leaf,2019,94.0,Historical
281.0,29,Maple Leaf,2020,96.0,Historical
282.0,29,Maple Leaf,2021,82.0,Historical
283.0,29,Maple Leaf,2022,152.0,Historical
284.0,29,Maple Leaf,2023,139.0,Historical
285.0,29,Maple Leaf,2024,127.0,Historical
286.0,30,Brookhaven-Amesbury,2014,214.0,Historical
287.0,30,Brookhaven-Amesbury,2015,265.0,Historical
288.0,30,Brookhaven-Amesbury,2016,233.0,Historical
289.0,30,Brookhaven-Amesbury,2017,244.0,Historical
290.0,30,Brookhaven-Amesbury,2018,263.0,Historical
291.0,30,Brookhaven-Amesbury,2019,279.0,Historical
292.0,30,Brookhaven-Amesbury,2020,265.0,Historical
293.0,30,Brookhaven-Amesbury,2021,278.0,Historical
294.0,30,Brookhaven-Amesbury,2022,312.0,Historical
295.0,30,Brookhaven-Amesbury,2023,377.0,Historical
296.0,30,Brookhaven-Amesbury,2024,330.0,Historical
297.0,31,Yorkdale-Glen Park,2014,392.0,Historical
298.0,31,Yorkdale-Glen Park,2015,378.0,Historical
299.0,31,Yorkdale-Glen Park,2016,408.0,Historical
300.0,31,Yorkdale-Glen Park,2017,424.0,Historical
301.0,31,Yorkdale-Glen Park,2018,494.0,Historical
302.0,31,Yorkdale-Glen Park,2019,551.0,Historical
303.0,31,Yorkdale-Glen Park,2020,556.0,Historical
304.0,31,Yorkdale-Glen Park,2021,510.0,Historical
305.0,31,Yorkdale-Glen Park,2022,662.0,Historical
306.0,31,Yorkdale-Glen Park,2023,807.0,Historical
307.0,31,Yorkdale-Glen Park,2024,634.0,Historical
308.0,32,Englemount-Lawrence,2014,224.0,Historical
309.0,32,Englemount-Lawrence,2015,246.0,Historical
310.0,32,Englemount-Lawrence,2016,324.0,Historical
311.0,32,Englemount-Lawrence,2017,282.0,Historical
312.0,32,Englemount-Lawrence,2018,282.0,Historical
313.0,32,Englemount-Lawrence,2019,275.0,Historical
314.0,32,Englemount-Lawrence,2020,311.0,Historical
315.0,32,Englemount-Lawrence,2021,244.0,Historical
316.0,32,Englemount-Lawrence,2022,231.0,Historical
317.0,32,Englemount-Lawrence,2023,336.0,Historical
318.0,32,Englemount-Lawrence,2024,254.0,Historical
319.0,33,Clanton Park,2014,257.0,Historical
320.0,33,Clanton Park,2015,205.0,Historical
321.0,33,Clanton Park,2016,198.0,Historical
322.0,33,Clanton Park,2017,232.0,Historical
323.0,33,Clanton Park,2018,270.0,Historical
324.0,33,Clanton Park,2019,269.0,Historical
325.0,33,Clanton Park,2020,264.0,Historical
326.0,33,Clanton Park,2021,327.0,Historical
327.0,33,Clanton Park,2022,424.0,Historical
328.0,33,Clanton Park,2023,468.0,Historical
329.0,33,Clanton Park,2024,384.0,Historical
330.0,34,Bathurst Manor,2014,171.0,Historical
331.0,34,Bathurst Manor,2015,142.0,Historical
332.0,34,Bathurst Manor,2016,183.0,Historical
333.0,34,Bathurst Manor,2017,175.0,Historical
334.0,34,Bathurst Manor,2018,201.0,Historical
335.0,34,Bathurst Manor,2019,164.0,Historical
336.0,34,Bathurst Manor,2020,219.0,Historical
337.0,34,Bathurst Manor,2021,167.0,Historical
338.0,34,Bathurst Manor,2022,287.0,Historical
339.0,34,Bathurst Manor,2023,286.0,Historical
340.0,34,Bathurst Manor,2024,280.0,Historical
341.0,35,Westminster-Branson,2014,273.0,Historical
342.0,35,Westminster-Branson,2015,254.0,Historical
343.0,35,Westminster-Branson,2016,231.0,Historical
344.0,35,Westminster-Branson,2017,230.0,Historical
345.0,35,Westminster-Branson,2018,260.0,Historical
346.0,35,Westminster-Branson,2019,250.0,Historical
347.0,35,Westminster-Branson,2020,264.0,Historical
348.0,35,Westminster-Branson,2021,268.0,Historical
349.0,35,Westminster-Branson,2022,369.0,Historical
350.0,35,Westminster-Branson,2023,318.0,Historical
351.0,35,Westminster-Branson,2024,293.0,Historical
352.0,36,Newtonbrook West,2014,359.0,Historical
353.0,36,Newtonbrook West,2015,283.0,Historical
354.0,36,Newtonbrook West,2016,343.0,Historical
355.0,36,Newtonbrook West,2017,368.0,Historical
356.0,36,Newtonbrook West,2018,390.0,Historical
357.0,36,Newtonbrook West,2019,403.0,Historical
358.0,36,Newtonbrook West,2020,425.0,Historical
359.0,36,Newtonbrook West,2021,457.0,Historical
360.0,36,Newtonbrook West,2022,602.0,Historical
361.0,36,Newtonbrook West,2023,687.0,Historical
362.0,36,Newtonbrook West,2024,534.0,Historical
363.0,37,Willowdale West,2014,143.0,Historical
364.0,37,Willowdale West,2015,165.0,Historical
365.0,37,Willowdale West,2016,233.0,Historical
366.0,37,Willowdale West,2017,207.0,Historical
367.0,37,Willowdale West,2018,214.0,Historical
368.0,37,Willowdale West,2019,242.0,Historical
369.0,37,Willowdale West,2020,269.0,Historical
370.0,37,Willowdale West,2021,251.0,Historical
371.0,37,Willowdale West,2022,268.0,Historical
372.0,37,Willowdale West,2023,325.0,Historical
373.0,37,Willowdale West,2024,246.0,Historical
374.0,38,Lansing-Westgate,2014,134.0,Historical
375.0,38,Lansing-Westgate,2015,172.0,Historical
376.0,38,Lansing-Westgate,2016,193.0,Historical
377.0,38,Lansing-Westgate,2017,216.0,Historical
378.0,38,Lansing-Westgate,2018,226.0,Historical
379.0,38,Lansing-Westgate,2019,232.0,Historical
380.0,38,Lansing-Westgate,2020,299.0,Historical
381.0,38,Lansing-Westgate,2021,243.0,Historical
382.0,38,Lansing-Westgate,2022,250.0,Historical
383.0,38,Lansing-Westgate,2023,364.0,Historical
384.0,38,Lansing-Westgate,2024,264.0,Historical
385.0,39,Bedford Park-Nortown,2014,287.0,Historical
386.0,39,Bedford Park-Nortown,2015,231.0,Historical
387.0,39,Bedford Park-Nortown,2016,256.0,Historical
388.0,39,Bedford Park-Nortown,2017,348.0,Historical
389.0,39,Bedford Park-Nortown,2018,303.0,Historical
390.0,39,Bedford Park-Nortown,2019,385.0,Historical
391.0,39,Bedford Park-Nortown,2020,344.0,Historical
392.0,39,Bedford Park-Nortown,2021,248.0,Historical
393.0,39,Bedford Park-Nortown,2022,357.0,Historical
394.0,39,Bedford Park-Nortown,2023,504.0,Historical
395.0,39,Bedford Park-Nortown,2024,362.0,Historical
396.0,40,StAndrew-Windfields,2014,249.0,Historical
397.0,40,StAndrew-Windfields,2015,219.0,Historical
398.0,40,StAndrew-Windfields,2016,195.0,Historical
399.0,40,StAndrew-Windfields,2017,199.0,Historical
400.0,40,StAndrew-Windfields,2018,214.0,Historical
401.0,40,StAndrew-Windfields,2019,266.0,Historical
402.0,40,StAndrew-Windfields,2020,226.0,Historical
403.0,40,StAndrew-Windfields,2021,237.0,Historical
404.0,40,StAndrew-Windfields,2022,280.0,Historical
405.0,40,StAndrew-Windfields,2023,365.0,Historical
406.0,40,StAndrew-Windfields,2024,350.0,Historical
407.0,41,Bridle Path-Sunnybrook-York Mills,2014,94.0,Historical
408.0,41,Bridle Path-Sunnybrook-York Mills,2015,101.0,Historical
409.0,41,Bridle Path-Sunnybrook-York Mills,2016,103.0,Historical
410.0,41,Bridle Path-Sunnybrook-York Mills,2017,121.0,Historical
411.0,41,Bridle Path-Sunnybrook-York Mills,2018,121.0,Historical
412.0,41,Bridle Path-Sunnybrook-York Mills,2019,158.0,Historical
413.0,41,Bridle Path-Sunnybrook-York Mills,2020,156.0,Historical
414.0,41,Bridle Path-Sunnybrook-York Mills,2021,120.0,Historical
415.0,41,Bridle Path-Sunnybrook-York Mills,2022,169.0,Historical
416.0,41,Bridle Path-Sunnybrook-York Mills,2023,269.0,Historical
417.0,41,Bridle Path-Sunnybrook-York Mills,2024,191.0,Historical
418.0,42,Banbury-Don Mills,2014,237.0,Historical
419.0,42,Banbury-Don Mills,2015,276.0,Historical
420.0,42,Banbury-Don Mills,2016,232.0,Historical
421.0,42,Banbury-Don Mills,2017,272.0,Historical
422.0,42,Banbury-Don Mills,2018,278.0,Historical
423.0,42,Banbury-Don Mills,2019,286.0,Historical
424.0,42,Banbury-Don Mills,2020,241.0,Historical
425.0,42,Banbury-Don Mills,2021,210.0,Historical
426.0,42,Banbury-Don Mills,2022,305.0,Historical
427.0,42,Banbury-Don Mills,2023,505.0,Historical
428.0,42,Banbury-Don Mills,2024,429.0,Historical
429.0,43,Victoria Village,2014,217.0,Historical
430.0,43,Victoria Village,2015,246.0,Historical
431.0,43,Victoria Village,2016,223.0,Historical
432.0,43,Victoria Village,2017,183.0,Historical
433.0,43,Victoria Village,2018,217.0,Historical
434.0,43,Victoria Village,2019,258.0,Historical
435.0,43,Victoria Village,2020,229.0,Historical
436.0,43,Victoria Village,2021,240.0,Historical
437.0,43,Victoria Village,2022,269.0,Historical
438.0,43,Victoria Village,2023,313.0,Historical
439.0,43,Victoria Village,2024,282.0,Historical
440.0,44,Flemingdon Park,2014,357.0,Historical
441.0,44,Flemingdon Park,2015,230.0,Historical
442.0,44,Flemingdon Park,2016,260.0,Historical
443.0,44,Flemingdon Park,2017,199.0,Historical
444.0,44,Flemingdon Park,2018,220.0,Historical
445.0,44,Flemingdon Park,2019,227.0,Historical
446.0,44,Flemingdon Park,2020,215.0,Historical
447.0,44,Flemingdon Park,2021,229.0,Historical
448.0,44,Flemingdon Park,2022,230.0,Historical
449.0,44,Flemingdon Park,2023,305.0,Historical
450.0,44,Flemingdon Park,2024,319.0,Historical
451.0,46,Pleasant View,2014,105.0,Historical
452.0,46,Pleasant View,2015,134.0,Historical
453.0,46,Pleasant View,2016,123.0,Historical
454.0,46,Pleasant View,2017,111.0,Historical
455.0,46,Pleasant View,2018,132.0,Historical
456.0,46,Pleasant View,2019,150.0,Historical
457.0,46,Pleasant View,2020,159.0,Historical
458.0,46,Pleasant View,2021,153.0,Historical
459.0,46,Pleasant View,2022,145.0,Historical
460.0,46,Pleasant View,2023,181.0,Historical
461.0,46,Pleasant View,2024,147.0,Historical
462.0,47,Don Valley Village,2014,415.0,Historical
